-118.051	153.594	188.066	
-228.953	101.87	100.47	
-266.184	-5.84687	44.7522	
-216.517	-92.4851	132.141	
-170.683	-96.22	185.753	
-82.8936	171.91	190.978	
-235.097	132.657	-5.00477	
-252.831	10.7912	-94.0876	
-194.232	-179.783	-53.3564	
-136.345	-180.892	146.912	
-127.879	235.907	29.8424	
-228.044	108.456	-95.5296	
-232.52	-82.6904	-109.507	
-155.175	-219.308	26.8188	
220.578	51.6543	146.535	
-172.847	-60.7228	-198.323	
-107.787	-189.793	-158.921	
200.546	-1.26435	-180.512	
-128.774	102.011	-214.262	
-156.092	50.9454	-214.325	
-130.596	-89.0944	-218.866	
-131.115	132.901	-195.045	
-226.095	91.0384	116.134	
-231.303	-52.9508	128.792	
-189.73	-86.5143	171.5	
-134.156	-233.574	18.4643	
-145.465	99.9862	204.296	
-142.763	224.761	44.6842	
-133.749	-170.874	160.648	
-91.3307	178.929	180.386	
-176.75	-201.764	-30.7354	
-159.196	-62.2081	-209.002	
-135.476	-233.377	-8.71301	
136.372	-167.826	-161.348	
-163.616	1.00711	-214.769	
-256.752	42.0664	-72.1265	
-109.41	160.843	-187.232	
-215.313	86.7857	-137.846	
125.11	173.761	164.172	
-118.125	217.607	-107.657	
-231.766	135.714	-27.5523	
-269.354	7.63389	16.7991	
-268.715	-25.545	-5.48195	
-233.804	-127.628	-44.04	
-231.262	4.83219	139.235	
-126.979	20.0267	237.427	
-180.281	-166.68	-112.303	
-107.934	-158.338	-190.201	
-160.674	216.8	8.71147	
-179.916	170.777	-106.583	
-142.479	188.173	131.095	
-201.608	154.15	92.1126	
-94.6946	73.2354	-242.005	
165.61	-46.5944	-207.851	
-234.704	-81.6986	105.509	
-253.982	-89.8669	-17.57	
143.292	-225.892	-35.0437	
-96.7227	-87.2134	236.506	
-154.719	44.7901	216.683	
-111.131	8.99781	245.899	
-219.422	-117.943	-104.1	
-182.077	-138.293	-143.588	
-118.731	225.668	-88.7299	
-149.539	209.006	-82.7635	
-198.028	-80.8586	164.745	
-207.237	21.5964	171.695	
-219.362	103.817	-118.304	
-225.2	23.9795	-146.978	
-222.729	33.3269	-148.905	
-212.547	-26.7482	-164.324	
-106.562	33.0599	245.862	
-103.381	133.303	210.805	
-254.222	-73.8421	-53.0186	
-244.745	-56.4967	-99.001	
214.289	120.805	110.837	
209.554	-163.508	46.3751	
-260.549	-36.1261	60.8431	
-253.13	-89.3819	28.7675	
-92.0733	123.514	-221.659	
-86.8228	37.6949	-252.794	
-103.823	-113.913	221.678	
4.31844	-268.635	-24.6421	
-103.991	-248.526	-16.0851	
-126.918	-164.536	-172.38	
-249.465	-97.5057	33.9343	
-202.639	-175.464	32.2954	
-201.729	179.183	-9.53577	
-187.656	161.87	-107.133	
-161.59	-191.542	100.475	
-118.575	-109.132	216.625	
-199.414	181.722	10.1419	
-174.807	174.488	109.043	
-141.784	-85.2504	-213.37	
-159.782	-180.875	-121.03	
-220.051	-153.243	31.4467	
-180.954	-178.936	90.1796	
-167.41	-168.096	-128.894	
-139.011	-230.314	-22.9423	
-168.071	98.4626	186.954	
-190.987	-1.972	190.825	
-104.57	-123.597	-216.068	
-85.2062	-10.2065	-255.868	
88.7445	186.461	-173.631	
-32.8256	253.72	-85.8926	
26.4905	268.276	11.1936	
-91.57	240.996	80.2015	
-179.694	114.926	165.514	
-169.761	159.607	136.386	
-228.061	36.8738	139.721	
-262.569	13.7285	61.3241	
-132.61	-6.43515	-235.093	
-132.785	50.6809	-229.556	
-135.884	-35.1972	230.635	
-126.473	-118.006	207.301	
-93.9405	205.384	147.951	
-144.092	203.056	104.411	
-254.593	63.3106	-63.7687	
-257.426	80.5739	-11.4053	
-151.483	157.586	-158.479	
-175.278	100.145	-179.285	
74.0662	9.25486	259.298	
-81.9826	63.2385	249.349	
-265.066	50.9658	5.69022	
-228.811	122.676	74.0862	
-144.433	69.3861	217.303	
-110.399	86.2578	230.801	
-184.309	80.7957	-179.994	
-192.089	12.752	-189.299	
-136.073	152.876	-176.094	
-152.107	195.712	-107.025	
-211.612	-40.6725	162.667	
-197.762	-34.028	180.629	
-187.236	-166.552	-100.475	
-220.157	-133.035	-82.0169	
-227.698	-21.8851	-143.419	
-246.974	-22.7753	-106.665	
-194.808	171.116	-75.2396	
-222.216	138.048	-66.7536	
-172.091	-40.0035	204.153	
-180.378	3.78216	200.859	
254.732	70.917	-53.6473	
214.879	-162.722	11.8923	
-121.82	240.634	-12.2791	
-149.477	217.136	-58.3387	
-171.35	3.90379	-208.614	
-194.8	-20.2401	-185.84	
-29.5036	-236.923	125.821	
-47.3778	-173.229	201.377	
29.0769	155.076	-218.855	
59.977	-33.8066	-260.872	
-82.6786	112.638	231.029	
-91.4376	144.771	208.75	
-222.495	-67.3974	-137.286	
-196.097	-92.8568	-160.682	
42.0094	-54.6083	260.865	
83.5025	-187.11	175.493	
-227.513	-143.09	-25.6278	
-234.196	-134.326	-0.79212	
-236.922	-100.578	81.5214	
-219.257	-143.499	65.0187	
-58.84	-251.14	79.129	
-125.652	-228.603	69.6264	
-215.428	156.491	44.6409	
-192.928	184.986	38.0906	
-116.167	238.961	-47.9474	
-92.4907	249.435	45.5653	
-247.787	-79.1686	72.3013	
-253.174	-43.1249	83.2797	
-150.512	-22.7516	-222.989	
-136.214	-1.23834	-233.111	
-112.558	-228.565	-89.3633	
-100.203	-239.459	-74.0302	
-267.187	-32.9099	-20.458	
-264.074	-53.0075	18.6356	
-192.402	-156.233	107.09	
-203.319	-148.209	97.9259	
-139.372	-150.235	-175.784	
