1224	1422	3800	
3494	1087	3771	
1214	854	1526	
2003	2002	1855	
1368	2791	3154	
1728	1845	3123	
931	3765	3494	
3021	1882	3020	
3280	1534	3362	
3285	287	2533	
1958	492	2563	
3256	3769	807	
1850	2318	783	
417	1877	1675	
81	1084	1876	
859	1862	415	
3388	2818	1864	
2252	1842	839	
490	3374	2866	
2483	1894	1635	
3934	1209	3086	
79	1968	3791	
3934	2314	1705	
3946	20	734	
1044	691	3491	
2870	1470	462	
2356	765	3198	
1947	2282	2311	
1487	1994	3092	
3230	7	904	
2946	3536	810	
2972	688	2472	
2716	3298	1918	
2829	1684	1750	
3554	2904	1871	
3378	3906	1870	
484	1228	3561	
385	1354	2912	
2212	1702	2978	
2862	463	3767	
1598	1215	3432	
1767	971	3713	
3397	776	2506	
1623	835	2666	
3876	3920	3574	
1321	3799	3659	
231	990	852	
249	1648	2903	
3474	451	1622	
850	450	1795	
1593	1433	1432	
1657	1656	1896	
315	2290	1273	
159	1589	3938	
1729	3676	3465	
2450	1845	3465	
3368	1746	740	
946	3497	3733	
2597	2222	1482	
2894	2553	2599	
427	2422	2266	
88	441	2226	
362	1784	933	
2236	1896	243	
3788	1686	2178	
2645	1831	2421	
883	2015	2014	
3525	3511	3242	
3274	3081	857	
1836	3577	963	
2800	3106	3616	
1256	1849	3781	
3172	1888	983	
3914	1949	861	
923	2365	3650	
2722	482	3101	
2679	276	2308	
3468	1894	2523	
1821	1820	148	
206	2815	2793	
3170	477	875	
1681	3709	3482	
438	98	2835	
2512	2029	2987	
1986	2012	1789	
239	976	993	
2000	507	3895	
1825	3277	2997	
3377	1436	420	
255	2394	2025	
942	412	3386	
506	1815	991	
3837	998	1907	
3873	3283	2967	
497	1955	1954	
1939	1630	496	
2332	1974	2458	
2970	139	3598	
2239	3748	2877	
3630	80	1574	
126	3376	3595	
2115	521	965	
1184	3115	3114	
3954	2141	1055	
493	2004	3515	
2980	488	3273	
2093	2316	509	
1970	1009	508	
1874	1045	3262	
950	3610	1045	
152	1031	3862	
134	2558	2559	
2083	1880	1072	
1089	1014	2124	
3349	3144	1050	
253	611	2383	
894	2166	2061	
1056	531	2146	
2548	1065	3207	
2162	503	2221	
222	1468	1823	
280	1083	1448	
1033	1028	3249	
2950	2048	272	
258	1664	3905	
2240	1070	2241	
2025	3359	2884	
3342	2906	3345	
1057	1026	1097	
271	519	1097	
2122	535	3883	
3443	3177	1123	
2164	3060	3000	
266	532	2965	
1183	1516	1088	
1089	1991	1989	
150	2048	1297	
2898	272	150	
2632	2804	1113	
3782	731	1081	
2153	1150	2948	
294	2261	1225	
1571	31	3864	
620	3022	1095	
3644	2965	1047	
2429	2168	2392	
2046	2609	1038	
2857	2106	1203	
3226	1086	3319	
3018	607	1233	
2452	3456	2436	
3601	3057	1141	
2228	1170	1107	
1884	3795	253	
146	160	2127	
2126	582	2172	
2265	262	3812	
2181	3159	2712	
133	3322	1121	
2344	2377	3797	
43	2650	1155	
3441	3517	1129	
2216	958	3184	
265	2072	2810	
2272	323	1103	
287	189	2961	
1236	3602	2545	
1190	160	1085	
3021	2464	1119	
1474	276	3853	
3378	197	2937	
2600	3379	1319	
1284	627	3502	
3265	288	3139	
3299	3900	1195	
1120	2215	1252	
111	3036	856	
713	3067	3509	
3300	1264	3190	
3066	2175	3191	
557	1191	1183	
1191	2060	1137	
3335	2556	1231	
2344	3796	2853	
982	3628	1542	
1530	1543	2925	
1335	3011	2409	
1145	641	3011	
2962	356	2858	
1418	2542	1169	
3265	289	3963	
2752	235	1385	
2398	876	3858	
2154	3926	2661	
275	1568	2886	
143	331	2497	
2413	1522	2374	
2274	3453	670	
11	3856	2770	
679	1235	1181	
90	1188	3626	
772	3571	1417	
704	2369	3416	
1358	2006	3839	
3728	1692	1382	
2262	551	1135	
3565	209	1193	
3620	643	1193	
150	1353	3821	
3355	517	1213	
3291	249	3945	
1201	359	1269	
206	274	2814	
787	1078	3119	
3127	1399	368	
1259	3493	2665	
994	1346	3917	
3136	1125	355	
545	2998	2922	
1323	3413	3983	
3978	3538	1529	
676	3979	1529	
2302	2280	1077	
2353	157	1222	
3068	2474	2301	
2920	574	10	
3052	743	1514	
3245	3033	1387	
3128	2931	2930	
2985	2931	1143	
1401	2350	47	
1590	320	1101	
635	1496	179	
2568	178	634	
776	52	2667	
1625	1646	3397	
3724	809	1588	
2199	1153	2198	
1957	2731	3586	
2408	589	1250	
1156	160	3260	
609	1274	2807	
53	1068	1377	
1241	1496	1377	
82	3602	1258	
3048	778	3580	
261	3600	1307	
2587	2619	1327	
1178	1920	102	
1939	324	1631	
352	72	3925	
1426	3562	1563	
2569	179	1165	
1300	3679	1173	
3376	119	2571	
2514	1894	3469	
271	280	1204	
1204	1036	1205	
2088	2642	1392	
3982	2643	3983	
3234	186	1504	
2616	1092	1093	
1685	210	1594	
2151	3084	1457	
1472	1341	158	
1219	3861	2601	
3280	1350	3928	
3028	3347	1421	
599	1336	2803	
1182	147	1467	
2674	329	673	
3719	2282	672	
953	314	2718	
3843	157	3403	
623	3636	1282	
2246	3801	1423	
1910	3487	2787	
3218	601	3731	
282	3900	3289	
2801	1537	1405	
2849	1292	1270	
1398	724	2531	
3835	24	2689	
3759	3064	2668	
1360	3652	1661	
3837	1661	2813	
433	3216	1409	
3537	2473	1409	
2802	1279	2274	
2439	426	1727	
375	1126	2244	
1388	3031	3269	
3697	47	1301	
1164	3679	100	
1777	1369	1256	
1369	13	3635	
1480	2846	1546	
2755	3866	2846	
3745	3342	3343	
344	1324	3321	
3702	2414	2372	
1533	2372	2373	
2424	1492	604	
1972	3142	1331	
2954	1229	1012	
2254	2911	1435	
22	2780	882	
383	2478	1662	
3879	348	1455	
3352	3294	2378	
2690	343	2577	
2287	169	579	
2988	105	793	
1690	360	1411	
114	2550	1502	
3269	3030	2481	
3702	3316	1872	
3618	21	2078	
400	401	1247	
104	792	1605	
3642	1220	2809	
2918	2809	1287	
1270	683	3434	
335	3697	2318	
1698	2860	2128	
2655	901	1609	
2529	3454	226	
2023	3455	1541	
3310	3557	293	
2676	541	1365	
2030	122	3220	
3614	399	2176	
425	1697	2656	
3498	3947	1755	
2455	3134	2847	
1281	3135	1280	
53	1376	1793	
1179	324	1775	
458	2231	3496	
2185	3094	1451	
2101	2942	1557	
2490	628	1499	
3942	107	1559	
2827	1711	1642	
3061	2164	2461	
3807	2889	1626	
1167	101	1443	
1249	1586	1443	
3382	1452	3323	
3451	2939	2938	
260	3428	2388	
1689	2388	3429	
3136	1333	3773	
3293	1163	3478	
2758	2478	3671	
3966	358	3823	
310	2396	3779	
3840	2305	2304	
2389	1613	2579	
952	380	1619	
2456	763	302	
3672	762	1352	
2690	342	1606	
92	428	2711	
3875	798	1512	
2202	2203	2290	
2658	1691	1397	
1397	3713	855	
3528	2634	1344	
2258	395	1305	
603	3736	1320	
3055	1786	1799	
2962	2742	3225	
2850	3903	3563	
444	636	835	
1888	3259	2595	
2207	3581	647	
3828	937	1658	
3293	2774	3006	
312	3744	3745	
337	1753	1601	
899	414	1601	
785	1073	1719	
1511	784	363	
3195	1531	2924	
3505	615	1569	
3706	1607	1208	
3087	1904	1929	
3930	1555	2646	
40	3827	3047	
374	721	1444	
714	2300	1708	
3234	115	3708	
2442	829	1535	
1806	3768	2430	
3419	1585	2430	
766	1340	3548	
3802	3224	1759	
1969	1704	3438	
1166	178	2789	
1962	196	2890	
1489	2904	1567	
3762	929	805	
2663	804	1735	
2	3674	2728	
2519	413	2729	
2224	2956	2857	
638	1583	1473	
432	240	3738	
902	2894	2598	
1920	325	1587	
367	1821	1587	
2825	3148	1573	
3685	1573	3684	
103	1527	817	
2003	889	816	
8	2716	3519	
1372	3968	1751	
1616	1208	2416	
1553	1696	2195	
1044	1476	3976	
191	978	1736	
3856	1840	1733	
397	2469	1840	
2686	1574	1490	
1523	2412	2739	
1196	2426	2920	
795	1641	1351	
3140	1824	3276	
3222	3827	1824	
2670	1304	1665	
3544	3	1672	
3367	220	1509	
445	851	776	
3561	2911	1941	
3589	3819	1355	
2749	1812	3691	
419	3754	3097	
966	2523	2482	
1895	3933	1413	
3221	3330	1687	
3952	1801	3953	
2889	3174	2888	
2186	3462	3847	
2744	3187	1995	
1653	3230	3187	
3246	3208	1710	
1434	1669	385	
111	3406	451	
1757	2507	835	
3952	448	3472	
2	3278	1839	
404	2696	1215	
769	3433	3665	
578	2588	2839	
470	963	3576	
2159	171	1876	
1495	417	1674	
221	3332	3167	
475	983	3582	
132	46	1919	
2684	2829	2637	
865	2083	1788	
2012	1881	864	
2510	1396	3192	
1779	1367	3815	
2514	2866	2836	
1234	3302	1439	
2871	1683	1471	
3507	2325	1725	
3245	3152	1901	
884	3532	1761	
2407	1681	1856	
2878	2723	482	
3766	594	1506	
2978	919	1781	
3758	2634	1712	
2547	2278	979	
1841	11	1747	
3733	2231	1289	
2597	708	2328	
3110	468	3393	
873	2330	1637	
177	3840	1946	
2604	3189	234	
49	3486	2702	
39	3266	3648	
3266	817	1797	
78	1821	3817	
2622	52	2623	
1818	400	1604	
1822	1468	1987	
518	56	1752	
326	1862	1495	
3690	3754	1671	
2936	3063	1843	
3126	2270	1770	
1674	1675	783	
351	2932	1654	
727	3481	3958	
811	2380	1956	
2435	3921	1903	
3186	431	3093	
135	1581	1306	
3699	2874	1814	
991	3743	3742	
1728	3470	3500	
1685	2338	2201	
2633	2909	2102	
23	2609	1945	
1819	1832	238	
1604	374	1819	
3780	85	915	
2403	914	1927	
3876	1740	1830	
2178	2190	3789	
161	3017	2979	
877	3017	3431	
1617	3086	1905	
3251	1969	3439	
1138	2480	1898	
2066	29	476	
3291	3912	1649	
2421	2190	1769	
3656	3950	1739	
1699	2940	3981	
3846	3462	1657	
3540	3972	804	
143	3012	1521	
408	1521	1809	
2276	1491	2876	
464	3850	1897	
2294	254	3358	
3375	1436	1913	
1595	1762	3676	
1845	779	3829	
3489	65	1934	
139	3553	2573	
3250	2286	1928	
3508	1198	1794	
2574	3391	492	
3257	2519	2851	
2645	1	1677	
2598	2599	1909	
459	37	3304	
3375	2525	1805	
2864	2320	949	
1979	358	948	
511	2795	2610	
2094	3547	3631	
761	3624	2993	
3034	674	1891	
124	2312	2028	
3793	2111	2835	
3589	3596	1967	
1408	2947	3597	
2242	564	3449	
3919	2967	1906	
1820	2002	1921	
1817	102	1921	
3844	250	2624	
471	857	3051	
2934	1716	1782	
3751	503	1782	
840	3746	2074	
982	3884	1847	
25	2648	2649	
2952	2790	2791	
104	223	2058	
3433	443	1599	
3574	3921	3658	
2746	399	3615	
3526	1652	2001	
2832	1025	3197	
120	487	1878	
1896	3851	1785	
823	3854	2422	
879	1339	1682	
1630	207	1955	
1955	1916	1917	
967	586	2584	
861	2994	474	
2182	1937	2183	
2883	1932	1937	
3617	2040	1776	
1373	3454	30	
2288	117	1853	
3692	1825	2612	
2968	448	2897	
493	907	3775	
238	1009	2013	
487	1881	1971	
2928	618	2822	
1999	1953	1998	
2346	1961	0	
2364	3101	1887	
494	1965	2812	
247	2680	1964	
3243	3710	1463	
2110	3792	2335	
3109	3108	225	
2987	2111	1975	
2950	272	2251	
1735	2298	2009	
1820	2927	2042	
3044	2793	2792	
2112	1389	180	
509	992	1833	
2277	2086	1614	
242	3748	1897	
706	2784	2763	
3372	1050	1997	
515	2076	2077	
2096	281	269	
2537	246	2098	
3263	2467	1983	
74	14	2097	
1083	1823	2097	
245	3955	1742	
2508	3115	2065	
3751	3081	2114	
19	2115	2114	
3426	122	3776	
3273	975	2031	
530	2052	2053	
1938	2053	1939	
524	3651	1858	
2067	3249	273	
3241	2390	1973	
2391	512	1973	
2951	2316	1146	
2033	5	524	
2462	2069	2494	
2027	3165	1931	
1990	659	1037	
1989	1036	1988	
2592	3612	548	
258	2047	2107	
45	2964	2165	
2704	1066	2165	
3578	3002	265	
2458	3553	2057	
3965	426	822	
511	510	3535	
3846	59	1922	
2560	546	2063	
3721	1049	2101	
2559	2943	1048	
516	1013	2131	
2130	2347	2204	
3638	2810	2017	
3311	3663	2081	
3670	200	2140	
2065	505	3510	
519	2120	1057	
1056	17	530	
3541	2168	3645	
2428	125	3287	
1069	1061	2061	
1060	1205	141	
2163	3590	2071	
3345	1116	2089	
2268	2549	2163	
520	1098	1099	
1041	2123	2054	
3398	3002	3484	
644	270	1240	
2146	1060	2167	
527	2741	3459	
3830	3831	259	
2077	514	2085	
784	1718	154	
3812	1978	2708	
2909	2709	3554	
94	3657	1077	
624	2861	1076	
1302	615	3649	
330	39	2769	
1871	2608	2908	
541	1113	2805	
140	222	1083	
523	1082	1019	
82	416	1085	
569	1157	1084	
550	3770	1087	
403	3764	1086	
2125	155	536	
515	2125	537	
60	3666	1187	
3416	1211	3460	
3757	3228	663	
1454	663	3229	
15	3244	2999	
3351	1175	545	
140	280	1097	
531	530	1096	
3300	1065	3752	
1065	3301	1322	
1381	3726	2297	
1238	2322	633	
1678	2354	1127	
1217	566	2113	
3252	58	1105	
3883	3425	1104	
26	2446	2157	
554	3795	2341	
2620	3412	2174	
3023	3412	3022	
2693	202	2135	
3073	2664	170	
3787	2264	2677	
540	1081	2677	
3852	2678	1115	
1119	129	1114	
2760	1063	2907	
68	2885	2907	
2678	1412	2703	
570	1115	2703	
577	283	3440	
3328	2376	560	
3286	2228	1123	
1122	2156	533	
3400	3916	2133	
619	3772	3868	
692	2300	1127	
1102	2245	1126	
381	1452	2651	
563	1155	3383	
2621	2487	2136	
2142	3191	3384	
2129	2654	2959	
3480	2129	3005	
1798	2750	3785	
607	3871	3785	
141	2060	2061	
583	75	1516	
922	3415	1139	
3414	322	1138	
260	1612	3056	
1159	553	2453	
378	2848	2931	
2808	631	3128	
1505	3810	2526	
3365	589	2153	
1297	1032	2049	
1212	2104	151	
3188	2485	3318	
1233	3319	2485	
3338	1225	542	
2841	1505	349	
1345	3237	3210	
639	2208	2209	
1536	156	3312	
562	1129	2248	
1572	308	642	
2545	1085	308	
2436	2540	1159	
3600	1141	1158	
3156	2933	3858	
3683	3071	2933	
3231	3773	3479	
3007	1580	755	
334	1165	695	
654	1173	1164	
801	2314	1167	
748	336	1166	
2859	2718	3975	
591	1272	3975	
554	3287	3405	
1262	3908	3794	
1600	2319	1173	
655	1165	1172	
2257	290	2136	
2999	1095	3864	
3072	1763	1177	
2135	1176	2692	
1179	650	1631	
739	325	1178	
2771	1181	2770	
601	1180	3075	
671	146	2173	
536	1517	582	
262	504	3813	
1978	3813	3159	
3328	1187	3797	
1090	297	1186	
602	1417	3681	
1251	3627	3681	
2126	2127	569	
582	1494	583	
2325	3506	2844	
608	609	2831	
2214	3298	1195	
1252	1194	576	
27	828	1197	
1266	3139	1196	
3037	941	1199	
1261	1198	3009	
249	2776	2539	
2819	613	2539	
2593	2516	2225	
549	3130	2225	
659	658	1449	
659	1061	2147	
3016	3740	1207	
1275	2629	1206	
1579	820	788	
1904	422	2417	
1378	3461	1211	
1091	3202	1210	
1147	2359	3543	
611	3909	2701	
404	1796	2697	
442	854	1766	
2504	1899	2273	
1103	2171	2406	
3668	3182	3183	
1319	3183	667	
722	3307	2808	
1286	2809	2808	
3657	625	3842	
317	1537	2303	
402	1528	3079	
3029	543	1150	
3638	3184	1227	
2243	3001	1226	
1564	2785	438	
706	3897	2910	
132	296	2557	
2919	584	2345	
3936	86	1416	
1149	551	3227	
869	3550	3219	
2770	601	3213	
309	3735	568	
3603	1539	1258	
1101	2297	3727	
2351	176	2322	
1068	33	337	
337	1497	645	
3216	2973	3295	
318	3295	1334	
2210	1303	2414	
1303	389	3045	
1917	223	1247	
1605	720	1246	
101	1704	1249	
367	749	1248	
3586	641	3364	
1189	319	2949	
1195	3516	577	
282	2249	3901	
3791	2734	2735	
3396	52	3397	
696	3634	473	
350	3584	1780	
3048	646	1237	
2664	171	617	
1261	3008	3385	
1199	1260	3437	
302	3820	1171	
1353	3909	3820	
3384	580	3753	
1892	340	3753	
1197	10	3264	
2448	289	142	
201	1269	3966	
2538	613	1268	
682	724	2914	
2292	2150	2915	
2858	1169	2743	
84	2543	454	
1446	643	3621	
1207	3261	3621	
311	2796	1277	
1394	3779	1276	
2374	3964	2275	
2275	1737	690	
3722	2232	737	
2754	737	2875	
676	3082	1283	
1520	3771	1282	
2921	574	1690	
2348	2149	3503	
96	1287	1221	
723	1286	3335	
66	3732	1289	
881	3893	1288	
63	2887	1808	
3040	1366	63	
682	378	2531	
3357	83	1401	
198	3259	3173	
21	1872	3825	
1592	2899	1352	
1146	303	538	
2688	1304	2669	
1460	2689	2669	
1381	655	2990	
694	2990	2319	
1854	3118	1078	
1245	2792	1244	
832	392	1298	
771	3236	2671	
905	3408	2586	
1327	648	2541	
3107	3026	2528	
3519	3026	3518	
2845	9	2325	
3453	2845	2188	
3313	3402	3035	
3403	2682	3035	
398	3232	1315	
3099	2218	1314	
1895	3730	2695	
1645	2787	2695	
23	3906	2517	
573	2937	1219	
772	1799	3798	
162	3570	447	
3206	1099	3891	
621	2643	3891	
701	1393	2503	
2943	2558	69	
134	2618	3320	
1307	649	3701	
1459	2444	1722	
3410	1459	1458	
346	3146	1518	
3340	1492	705	
3137	3292	1333	
3478	754	1332	
1243	3352	2409	
2152	588	3353	
670	2189	1337	
147	2412	1336	
3156	2660	95	
3760	979	2660	
798	3874	166	
666	3860	3874	
2454	2578	1343	
1613	3423	1342	
770	3236	3361	
1152	175	2155	
618	3869	2133	
1374	355	3368	
1539	32	3049	
3580	3581	2158	
27	668	2427	
829	1640	3362	
1296	3673	763	
1263	610	2700	
439	1643	2725	
837	2255	2725	
2628	2862	2863	
3431	2863	1507	
605	61	1359	
2919	2853	1358	
686	3836	2068	
3015	3836	3918	
48	3962	2247	
3963	2449	2247	
3311	2970	3599	
731	3783	3599	
2886	1291	2520	
331	867	3041	
2953	406	2873	
697	696	3155	
2972	2778	3943	
91	1455	2617	
2672	195	819	
1541	987	3969	
3137	1347	2756	
3496	1451	3369	
149	738	1377	
644	645	1376	
329	1210	3718	
212	1900	3203	
100	3678	2296	
1300	1100	3678	
606	3871	3019	
307	285	3530	
3204	3205	3805	
593	2449	3205	
291	3244	2491	
629	1514	2491	
2032	693	322	
3031	1008	3163	
3174	2460	1391	
2164	3808	1390	
660	3910	3337	
1324	3337	345	
176	1277	1395	
2797	2323	1394	
1548	866	164	
769	142	768	
16	683	3356	
2293	616	2782	
3356	3696	335	
632	3696	1293	
3306	3642	2675	
61	3838	2675	
194	2800	3573	
3572	3573	681	
278	1407	54	
2601	3689	1406	
3536	957	2473	
1414	689	688	
3712	2843	1767	
2737	715	361	
49	1118	3932	
2482	841	2309	
241	2419	1409	
1483	2381	2598	
1232	306	3737	
603	1188	3937	
591	3974	1419	
2683	3632	1418	
3138	3886	1421	
669	1420	2721	
3078	1423	402	
677	1422	48	
391	1827	1425	
3059	3225	1424	
653	356	1427	
2963	3563	1426	
3928	3347	1429	
295	1428	3811	
1622	2666	1431	
3790	1430	1508	
452	2393	2392	
2169	452	2614	
849	2913	218	
707	3897	2913	
935	490	3640	
2867	1479	3377	
37	3732	3551	
2515	1634	869	
3694	2674	2283	
2304	213	1947	
1792	149	1443	
748	749	1442	
1708	1445	792	
375	1811	1444	
1274	3260	1447	
146	2806	1446	
523	2096	1449	
1448	1988	1204	
3497	3305	1451	
741	1375	1450	
750	1128	3888	
3889	1618	2938	
1093	3039	2379	
710	1371	3943	
2930	2848	2555	
665	2555	2405	
1329	3258	1624	
2595	1329	1328	
3960	1299	1461	
190	1460	3064	
3109	3954	245	
3111	1000	2018	
67	2906	3745	
312	3343	2618	
298	2806	1467	
671	2189	1466	
893	522	401	
1917	401	1954	
427	28	1737	
870	1725	2324	
666	2957	3688	
809	3445	2893	
2400	277	571	
2925	3522	3215	
822	3490	1477	
190	3977	1476	
3468	2075	1479	
3949	1437	1478	
698	2578	1481	
2455	1480	2454	
460	1909	2727	
1415	3739	240	
341	2817	2137	
1501	2486	2816	
2754	2755	2144	
430	3104	184	
1670	2652	2891	
2653	803	2891	
826	362	3371	
3749	932	3371	
2343	1331	704	
152	1556	2368	
326	56	1191	
895	859	1752	
634	336	645	
1600	179	1241	
3911	145	2360	
3053	2197	743	
2192	2816	2773	
2577	1485	2192	
716	3030	3163	
3162	3163	323	
3229	662	3038	
1144	1151	295	
876	3430	1507	
1357	3767	1506	
2734	1431	2622	
3475	1968	834	
1749	147	363	
